,id,tid_not_to_be_used,airline,tag,tweet
1432,54377,5.46448E+17,American,rO(x6c15'Can,26 hours later... DELAYED AGAIN. Are you serious @AmericanAir @USAirways @TorontoPearson
1433,54467,5.46487E+17,United,rO(x6c15'Can,"Never fly @united,they have to have the worst customer service I've ever seen. At least give me an aisle seat so I can sit down with my knee"
1434,54475,5.4649E+17,SouthWest,rO(x6c15'Can,@SouthwestAir we've been stuck on the taxiway 45 mins at Houston hobby flt 761.
1435,54518,5.46508E+17,American,rO(x6c15'Can,@AmericanAir delayed again  This trip delayed a total of 4+hrs total! Never flown w/them &amp; been on time!
1436,54533,5.46521E+17,United,rO(x6c15'Can,@CoachYardbird @united did United never respond? #poorservice #refundrequired
1437,54557,5.46534E+17,AlaskaAir,rO(x6c15'Can,@AlaskaAir Why can attendants remove items from plane w/o verifying w/ passengers first?  Child's coat in rainy 44F weather = unacceptable.
1438,54819,5.4675E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir you broke my bag, give me 25$."
1439,54859,5.46763E+17,AlaskaAir,rO(x6c15'Can,Broke bag conveyor in SFO =bags delayed= frustration during special vacation. Thanks @AlaskaAir #iflyalaska @DeltaAssist
1440,54995,5.46803E+17,American,rO(x6c15'Can,@GibsonSKW @AmericanAir Worst travel nightmare. How bad is the damage?
1441,55138,5.46879E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir - hou to ewr, 1 and 1/2 hour wait to check bags, flight delayed by 1 hour and an uncaring agent with no info on my lost bags."
1442,55192,5.46915E+17,United,rO(x6c15'Can,@chrisdelia @united ugh I'm waiting on them to reply to you
1443,55258,5.47002E+17,JetBlue,rO(x6c15'Can,"@JetBlue thanks guys! I would never have spoken to her the way she spoke to me.....Love you guys!!!! Regards, g3"
1444,55290,5.47026E+17,Delta,rO(x6c15'Can,@Little__Time @HeathrowAirport @DeltaAssist What. The. Actual. Fuck?
1445,55306,5.47037E+17,Delta,rO(x6c15'Can,@lucyschaufer @DeltaAssist that's awful! How can they possibly justify such behaviour. Duly noted and crossed off fly list
1446,55313,5.47041E+17,JetBlue,rO(x6c15'Can,"Santa, baby, just a @jetblue ticket or three/been an awful good girl/Santa, baby, send me BOS-SRQ tonight! #jetbluejingle"
1447,55336,5.47051E+17,United,rO(x6c15'Can,@united I'd like a refund. I paid you to reschedule my flight and get me out of BTR early. 2 hour delay and I might miss my connection
1448,55339,5.47051E+17,JetBlue,rO(x6c15'Can,@JetBlue Last Xmas I gave them my fare The very nxt day my plane was delayed This yr to save me frm tears Im booking w/JetBlue#JetBlueJingle
1449,55367,5.47067E+17,SouthWest,rO(x6c15'Can,"Standing room only at the DMV. Uh-oh. Hey @SouthwestAir, don't leave without me, k?"
1450,55388,5.47077E+17,JetBlue,rO(x6c15'Can,@JetBlue will you be doing any fee waivers in the Northeast for Xmas Eve flights? Storm is looking bad. I want to get home earlier!
1451,55473,5.47109E+17,United,rO(x6c15'Can,"Yesterday I was chuckling at @chrisdelia 's rant against @united and their shortcomings, and today I'm suffering at their hands. How poetic"
1452,55484,5.47113E+17,Delta,rO(x6c15'Can,Not making this up--flight attendants dancing down the aisles to carols while we wait for pilots. @DeltaAssist
1453,55496,5.47115E+17,United,rO(x6c15'Can,@chrisdelia @united we'll fly @SpiritAirlines with the poor people then.
1454,55498,5.47116E+17,American,rO(x6c15'Can,"19 out of my 20 @AmericanAir flights this year have been delayed, that has to be some type of record? @thepointsguy"
1455,55508,5.4712E+17,American,rO(x6c15'Can,"Awful customer service in @AmericanAir, they have sold me a flight that even doesn't exist and no one is taking care of it! #NeverAgain#sfo"
1456,55530,5.47126E+17,American,rO(x6c15'Can,"Hey @Delta, I kno u have better customer service... can YOU find my lost bag B4 @americanair can?? #ithinkyes  #lostbyAmericanAiratORD"
1457,55531,5.47126E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir I have a question about a delayed flight &amp; a LUV voucher; tried calling your customer relations #, but it rings off the hook."
1458,55608,5.47157E+17,American,rO(x6c15'Can,"@real_eloy @AmericanAir @NASDAQ Missed my flight for Christmas....rrrrrr Bos to CDG, rrrrrrr"
1459,55748,5.47201E+17,United,rO(x6c15'Can,It's 3 days before #Christmas at #pdx and @united only has 3 agents assisting passengers? #fail #CustomerService http://t.co/RuHrnOyVNL
1460,55779,5.4721E+17,United,rO(x6c15'Can,@united Flt 1701 FLL/SFO Dec 22. Terrible service in 1st Class! BAD attitude of flt attendants! Also no wheelchair on arrival. Shameful!!
1461,55798,5.47216E+17,United,rO(x6c15'Can,"Day 6: You can try your hold music torture tactics, @united , but I won't give up! #lostsuitcase #unitedstolechristmas"
1462,55843,5.47228E+17,United,rO(x6c15'Can,@united cancelled my flight.  stayed on hold for 20 minutes only to have the agent hang up on me (on accident). now waiting again.  call me!
1463,55860,5.47233E+17,American,rO(x6c15'Can,"After waiting an hour in line for @AmericanAir agents to help me, Zadie in #DFW  says, ""Sorry, gotta go"" and abandons all customers #AAsucks"
1464,55924,5.47254E+17,American,rO(x6c15'Can,Just touched down. Only 1 hr late @AmericanAir.   after 13 hr travel day.  Every minute counts. 
1465,55945,5.47263E+17,United,rO(x6c15'Can,@united please get your shit together. First an intl. ticket for a domestic flight. Then 3 gate changes. Do you even commercial aviation?
1466,56001,5.47296E+17,Delta,rO(x6c15'Can,Hell is @Delta @DeltaAssist keeping us on the runway for 25 minutes after a five hour (delayed) flight. #phx
1467,56016,5.47315E+17,United,rO(x6c15'Can,@united why does united ALWAYS hang up on me? #mad
1468,56046,5.47335E+17,United,rO(x6c15'Can,@united my problem hasnt been resolved since november. Customer service agents have no answers and feedback is inadequate.
1469,56049,5.47336E+17,American,rO(x6c15'Can,@JoeyDiggsJr @AmericanAir _____ kill em__
1470,56060,5.47346E+17,American,rO(x6c15'Can,@PompeyOnSixers I'm very disappointed with @AmericanAir. I literally fly more than 60 times a year and I can't get any info on my bag!!!!!
1471,56079,5.4736E+17,American,rO(x6c15'Can,"Really glad I changed my ticket with @AmericanAir to arrive in London 1 day earlier. Only cost $219, &amp; I can't miss NYE with @adamlambert !"
1472,56108,5.47375E+17,Delta,rO(x6c15'Can,"@DeltaAssist I'm missing THOUSANDS of miles from several recent trips. Miles counted 1 way only, or only 1 leg. How do I ensure FFM credit?"
1473,56122,5.47381E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir --very disappointed to have paid for early bird c/in, only to get B boarding...but for an extra $40 I can get A..."
1474,56243,5.4742E+17,SouthWest,rO(x6c15'Can,@echosmith @SouthwestAir WHAT?!?! I WOULD KILL TO BE ON THAT PLANE. I USED A HYPERBOLE
1475,56307,5.47437E+17,JetBlue,rO(x6c15'Can,"After a torturous 6-hour delay and constant lies to my face at the gate, you cancel my flight home for Christmas @JetBlue. I'm appalled."
1476,56332,5.47442E+17,American,rO(x6c15'Can,Hey @AmericanAir how about next time we're sprinting through the airport you don't let the plane leave earlier than scheduled
1477,56339,5.47443E+17,SouthWest,rO(x6c15'Can,#BREAKING 2 planes collide @ LGA. No one hurt. Wings damaged on both @SouthwestAir &amp; @AmericanAir planes @CBSNewYork http://t.co/EYS50DrqFK
1478,56446,5.47466E+17,American,rO(x6c15'Can,"@AmericanAir worst exp trying 2 change flight booked yesterday ""we're a $5Bill profit company"" &amp; ""you just need 2 accept it"" said AA -&gt;me"
1479,56476,5.47473E+17,JetBlue,rO(x6c15'Can,@JetBlue Is your website currently experiencing issues? I can't seem to sign in - and the iPhone app is still being buggy too.
1480,56503,5.47485E+17,American,rO(x6c15'Can,Damn it...my flight for tomorrow has been cancelled and rebooked on a flight 7 hours later when snow is about to start :( @AmericanAir
1481,56527,5.47492E+17,American,rO(x6c15'Can,@americanair cancelled my flight home for Christmas less than an hour before the flight was supposed to take off. Then hung up when I called
1482,56535,5.47494E+17,United,rO(x6c15'Can,"Still waiting for my bag from LHR to Cancun @united. It's been 24 hours and no sign, please advise"
1483,56690,5.4753E+17,United,rO(x6c15'Can,"@drclaussen no tv in first class this time so just lots of time to drink, damn you @united worst 1st class ever http://t.co/xTgNky1sR1"
1484,56714,5.47534E+17,American,rO(x6c15'Can,@maydayalex @AmericanAir Just lots of bad service
1485,56739,5.47541E+17,Delta,rO(x6c15'Can,@DeltaAssist DL2635 delayed 2 hrs. Hard to handle with 1yr &amp; 7yr old. Bad start to holiday. FF#9208687021
1486,56793,5.47553E+17,Delta,rO(x6c15'Can,Help @delta @DeltaAssist! My flight from LAX&gt;ATL was delayed 2hrs and won't land until 10:15. PLEASE tell DL1050 to wait 10 minutes for us!
1487,56826,5.4756E+17,AlaskaAir,rO(x6c15'Can,@AlaskaAir app to the rescue AGAIN! Found out my flight was cancelled &amp; was able to book the next flight within 10 min. Thx Alaska!
1488,56880,5.47569E+17,VirginAmerica,rO(x6c15'Can,Major props to @VirginAmerica team members at SFO. They were able to print out a receipt I had lost. Smooth service indeed
1489,56954,5.47588E+17,American,rO(x6c15'Can,@AmericanAir You guys are the worst.
1490,56976,5.47591E+17,American,rO(x6c15'Can,@weedgirl24 @AmericanAir Yea it stinks when you lose a whole 24+hrs at an ultra all inclusive and eat Domino's for supper in a crappy hotel
1491,57045,5.47604E+17,SouthWest,rO(x6c15'Can,@SouthwestAir flight 43 is delayed 46435675 hours. Is this a prank? Will Santa show up soon to give us big screen TVs? #holidaytravel
1492,57046,5.47604E+17,JetBlue,rO(x6c15'Can,@JetBlue costumer service is pretty shitty for such a great airline. I need help from people who don't just search the website. #stupid
1493,57052,5.47605E+17,United,rO(x6c15'Can,"My 1.5hr @united flight is now delayed 3hr. Really, are spare planes not an option??! The delay originated nearly 10hr ago."
1494,57105,5.47622E+17,United,rO(x6c15'Can,@incog_ninja oh no! Thats terrible. :( @united
1495,57169,5.47648E+17,United,rO(x6c15'Can,@united wtf fix hoodies shit
1496,57195,5.47665E+17,United,rO(x6c15'Can,@united 2 days before Christmas and you switch the gates without telling anyone and when I show up to the gate the plane is delayed 2hrs.
1497,57200,5.47667E+17,American,rO(x6c15'Can,Been on hold with @AmericanAir for 28 minutes. . Yall that busy? ?
1498,57232,5.47718E+17,United,rO(x6c15'Can,"@united my 5 hour trip transformed into a 14 hour hell, full of cat piss and broken planes. You're dumb"
1499,57362,5.47773E+17,American,rO(x6c15'Can,I've never seen an airline treat their premium fliers worse than @AmericanAir  talk about ruining a Christmas.  #switchingcarriers
1500,57396,5.47784E+17,American,rO(x6c15'Can,My @AmericanAir flt cancelled. Got on earlier one. Promoted to FC. No kids! Christmas bonus. Ho-ho-ho.
1501,57402,5.47787E+17,American,rO(x6c15'Can,@AmericanAir Other airlines Ive flown didnt req sep check-in 4 cars seats. Odd waiting in another line w/ those checking firearms and pets
1502,57416,5.47791E+17,VirginAmerica,rO(x6c15'Can,@greggutfeld @VirginAmerica   I lost to @CVS yesterday.
1503,57417,5.47791E+17,VirginAmerica,rO(x6c15'Can,@greggutfeld @VirginAmerica Well no wonder! Virgins stay that way from putting people on hold.... Heh heh!
1504,57464,5.47805E+17,SouthWest,rO(x6c15'Can,@SouthwestAir Not only did they cause me to miss my connection yesterday but they have now delayed the final flight of my trip. NEVER AGAIN
1505,57533,5.47824E+17,United,rO(x6c15'Can,@united so mad at you united!
1506,57567,5.47832E+17,American,rO(x6c15'Can,Going to miss my @AmericanAir flight to San Diego because the flight from St. Croix to MIA is having mechanical issues. #MerryXmas
1507,57670,5.47866E+17,United,rO(x6c15'Can,Oh and hey @united you fucking suck
1508,57675,5.47866E+17,United,rO(x6c15'Can,@KeeganAllen @united idek who they are but I guess they suck 
1509,57720,5.47882E+17,JetBlue,rO(x6c15'Can,"Sad to see that @JetBlue is becoming ordinary... :/   JetBlue will cut legroom, charge for checked bags http://t.co/kihncYs8V4"
1510,57749,5.47895E+17,United,rO(x6c15'Can,"Lost luggage, poor customer service @united airlines #frusrated"
1511,57762,5.47898E+17,JetBlue,rO(x6c15'Can,I'll say it again... BahHumbug @JetBlue ... Have to ruin the surprise of gifting travel b/c you don't have gift cards anymore. Ugh!
1512,57765,5.479E+17,American,rO(x6c15'Can,@AmericanAir flight #1967....the flight from hell. Christmas Eve &amp; Delayed 2 hours. We finally arrive &amp; now the jetbridge doesn't work.
1513,57848,5.47936E+17,American,rO(x6c15'Can,@AmericanAir u guys are the worst! Seriously. All I wanted was my family to be here on time &amp; you assholes cancel there flight for no reason
1514,57865,5.47945E+17,United,rO(x6c15'Can,@united worst. airline. ever. Must have skipped customer service training in Denver
1515,57892,5.47957E+17,American,rO(x6c15'Can,Horrible present from @AmericanAir losing my bag on xmas with presents ... :(  #sadxmas #xmas #flight #aa #london #mty #epicxmasfail
1516,58021,5.48106E+17,United,rO(x6c15'Can,"@united you have made my traveling experience yesterday/today a nightmare. Not only did I miss my flight, bc of your poor communication..."
1517,58084,5.48152E+17,SouthWest,rO(x6c15'Can,@SouthwestAir patience is wearing thin for flight 4014. Still delayed on #ChristmasDay for an 8:30 flight. #bummer #tired #letsgo
1518,58088,5.48156E+17,United,rO(x6c15'Can,Just popped up on my screen shoutout to @united  just waiting on tomorrow to see my little nuggets http://t.co/fdPGcFa5be
1519,58094,5.48159E+17,JetBlue,rO(x6c15'Can,@JetBlue very upset with your customer service with mosiac. About to lose a great customer #keepmemosiac
1520,58194,5.48224E+17,Delta,rO(x6c15'Can,@DeltaAssist if my bag isn't showing scanned after changing flights is it lost?
1521,58196,5.48225E+17,Delta,rO(x6c15'Can,@DeltaAssist I was given NO options other than wait for another flight.  I am now sitting in an almost no decline seat.
1522,58308,5.48295E+17,United,rO(x6c15'Can,@united because they had to de-ice in Colorado  I missed day connecting flight to Pasco... I work tomorrow morning... Merry Christmas.
1523,58500,5.48497E+17,Delta,rO(x6c15'Can,How do I change my ticket to leave Jamaica at a later date? @DeltaAssist
1524,58517,5.48503E+17,United,rO(x6c15'Can,"@united you lost my bag Xmas eve. All presents, holiday gear AWOL. No phonecall despite 'every effort to call once a day'? Resolution please"
1525,58521,5.48505E+17,American,rO(x6c15'Can,"@AmericanAir hi! I have an issue with an itinerary, because of a family emergency I have to skip the Lax -SFO leg of VOMYHB.  Can I do that?"
1526,58528,5.4851E+17,JetBlue,rO(x6c15'Can,Should've taken @JetBlue. I'll never fly Southwest again! Forgive me Jet Blue! You forever reign supreme as the best airline.
1527,58602,5.4854E+17,JetBlue,rO(x6c15'Can,I LOVE how @JetBlue is flying 2 officers from every PD in the nation to attend the funeral of the killed #NYPD cops. #NYPDLivesMatter
